SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (5+ Unit),3108 NE 145th St,Shoreline,WA,98115,5990000,8,6.0,Shoreline,13140,15682,2020,7,456,,Active,,,http://www.redfin.com/WA/Shoreline/3108-NE-145th-St-98155/home/87001,NWMLS,1657891,N,Y,47.7339428,-122.2946633
MLS Listing,,Townhouse,2349 N 147th St Unit B,Shoreline,WA,98133,898880,4,2.5,Shoreline,2399,,2020,7,375,180,Active,,,http://www.redfin.com/WA/Shoreline/2349-N-147th-St-98133/unit-B/home/173070855,NWMLS,1658725,N,Y,47.7352475,-122.3294681
MLS Listing,,Single Family Residential,8600 15th Ave NE,Seattle,WA,98115,975000,4,2.75,Maple Leaf,2759,7056,1952,7,353,,Active,,,http://www.redfin.com/WA/Seattle/8600-15th-Ave-NE-98115/home/106881,NWMLS,1652247,N,Y,47.6914222,-122.3119077
MLS Listing,,Single Family Residential,125 NW 117th St,Seattle,WA,98177,1150000,3,3.0,Broadview,2820,6689,1946,7,408,,Active,,,http://www.redfin.com/WA/Seattle/125-NW-117th-St-98177/home/96857,NWMLS,1658480,N,Y,47.7139625,-122.3593047
MLS Listing,,Multi-Family (2-4 Unit),2359 N 62nd St,Seattle,WA,98103,1275000,6,3.0,Green Lake,2660,3059,1905,7,479,,Active,,,http://www.redfin.com/WA/Seattle/2359-N-62nd-St-98103/home/305764,NWMLS,1655787,N,Y,47.6735114,-122.3283911
MLS Listing,,Single Family Residential,1911 S Forest St,Seattle,WA,98144,865000,4,3.0,N Beacon Hill,1850,4128,1919,7,468,,Active,,,http://www.redfin.com/WA/Seattle/1911-S-Forest-St-98144/home/169569,NWMLS,1656986,N,Y,47.5776725,-122.307436
MLS Listing,,Townhouse,3104 SW Avalon Way Unit F,Seattle,WA,98126,599950,3,2.0,West Seattle,1225,937,2020,7,490,,Active,,,http://www.redfin.com/WA/Seattle/3104-SW-Avalon-Way-98126/unit-F/home/173070313,NWMLS,1658224,N,Y,47.5652695,-122.3725735
MLS Listing,,Condo/Co-op,2001 N Westlake Ave #26,Seattle,WA,98109,559900,2,1.75,Lake Union,,,1967,7,,575,Active,,,http://www.redfin.com/WA/Seattle/2001-Westlake-Ave-N-98109/unit-26/home/66641,NWMLS,1656555,N,Y,47.6368555,-122.3408103
MLS Listing,,Townhouse,3033 60th Ave SW #1,Seattle,WA,98116,589950,2,1.5,Alki,834,,1976,7,707,400,Active,,,http://www.redfin.com/WA/Seattle/3033-60th-Ave-SW-98116/unit-1/home/19204,NWMLS,1656973,N,Y,47.5766611,-122.4097909
MLS Listing,,Townhouse,212 16th Ave Unit B,Seattle,WA,98122,799988,2,1.75,Central Area,1310,1000,2016,7,611,,Active,,,http://www.redfin.com/WA/Seattle/212-16th-Ave-98122/unit-B/home/109660422,NWMLS,1657014,N,Y,47.6039453,-122.3109299
MLS Listing,,Condo/Co-op,300 10th Ave Unit A203,Seattle,WA,98122,329988,1,1.0,First Hill,444,,1990,7,743,298,Active,,,http://www.redfin.com/WA/Seattle/300-10th-Ave-98122/unit-A203/home/2088049,NWMLS,1655530,N,Y,47.6047538,-122.3190274
MLS Listing,,Single Family Residential,5060 Ivanhoe Pl NE,Seattle,WA,98105,1795000,4,2.75,Laurelhurst,3860,7500,1953,7,465,,Active,,,http://www.redfin.com/WA/Seattle/5060-Ivanhoe-Pl-NE-98105/home/120895,NWMLS,1650207,N,Y,47.6662611,-122.2709198
MLS Listing,,Single Family Residential,3247 23rd Ave W,Seattle,WA,98199,1185000,4,2.75,Magnolia,3220,7000,1962,7,368,,Active,,,http://www.redfin.com/WA/Seattle/3247-23rd-Ave-W-98199/home/124453,NWMLS,1656667,N,Y,47.6497707,-122.3863102
MLS Listing,,Condo/Co-op,6801 Greenwood Ave N #107,Seattle,WA,98103,538000,1,1.0,Phinney Ridge,771,23401,2007,7,698,423,Active,,,http://www.redfin.com/WA/Seattle/6801-Greenwood-Ave-N-98103/unit-107/home/17383162,NWMLS,1658445,N,Y,47.6788649,-122.3556826
MLS Listing,,Townhouse,102 W Florentia St Unit B,Seattle,WA,98109,799950,3,2.5,Queen Anne,1420,950,2006,7,563,,Active,,,http://www.redfin.com/WA/Seattle/102-W-Florentia-St-98109/unit-B/home/28600006,NWMLS,1656734,N,Y,47.6470684,-122.3584085
MLS Listing,,Condo/Co-op,2621 2nd Ave #404,Seattle,WA,98121,658000,2,1.75,Belltown,1150,,1980,7,572,691,Active,,,http://www.redfin.com/WA/Seattle/2621-2nd-Ave-98121/unit-404/home/64973,NWMLS,1652565,N,Y,47.6161014,-122.349736
MLS Listing,,Townhouse,2314 Thorndyke Ave W Unit A,Seattle,WA,98199,899950,3,2.5,Magnolia,1714,1288,2020,7,525,,Active,,,http://www.redfin.com/WA/Seattle/2314-Thorndyke-Ave-W-98199/unit-A/home/173076387,NWMLS,1657475,N,Y,47.6396042,-122.386603
MLS Listing,,Townhouse,422 D 10 Ave E,Seattle,WA,98102,839950,2,1.75,Capitol Hill,1157,781,2020,7,726,,Active,,,http://www.redfin.com/WA/Seattle/422-10th-Ave-E-98102/home/144755,NWMLS,1658477,N,Y,47.6226683,-122.3196115
MLS Listing,,Vacant Land,6228 51st Pl S,Seattle,WA,98118,419500,0,,Seattle,,12665,,7,,,Active,,,http://www.redfin.com/WA/Seattle/6228-51st-Pl-S-98118/home/146887183,NWMLS,1654470,N,Y,47.5466668,-122.268007
MLS Listing,,Condo/Co-op,2414 1st Ave #604,Seattle,WA,98121,569000,2,1.75,Belltown,879,,1994,7,647,738,Active,,,http://www.redfin.com/WA/Seattle/2414-1st-Ave-98121/unit-604/home/67894,NWMLS,1657812,N,Y,47.614607,-122.3481121
MLS Listing,,Condo/Co-op,1406 Harvard Ave #7,Seattle,WA,98122,749000,2,1.5,Capitol Hill,1011,,1908,7,741,677,Active,,,http://www.redfin.com/WA/Seattle/1406-Harvard-Ave-98122/unit-7/home/23571,NWMLS,1656995,N,Y,47.6131906,-122.321756
MLS Listing,,Single Family Residential,3764 W Lawton St,Seattle,WA,98199,725000,1,1.0,Magnolia,1260,5800,1951,7,575,,Active,,,http://www.redfin.com/WA/Seattle/3764-W-Lawton-St-98199/home/122877,NWMLS,1657842,N,Y,47.6652401,-122.4084897
MLS Listing,,Single Family Residential,9243 24th Ave SW,Seattle,WA,98106,639950,3,1.75,Westwood,1630,7480,1948,7,393,,Active,,,http://www.redfin.com/WA/Seattle/9243-24th-Ave-SW-98106/home/473666,NWMLS,1657013,N,Y,47.5198032,-122.3635959
MLS Listing,,Condo/Co-op,756 Broadway E #406,Seattle,WA,98102,280000,0,1.0,Capitol Hill,396,8000,1929,7,707,303,Active,,,http://www.redfin.com/WA/Seattle/756-Broadway-E-98102/unit-406/home/173067675,NWMLS,1651869,N,Y,47.6266931,-122.3209124
MLS Listing,,Single Family Residential,1527 Thorndyke Ave W,Seattle,WA,98199,999000,3,1.5,Magnolia,2030,5750,1949,7,492,,Active,,,http://www.redfin.com/WA/Seattle/1527-Thorndyke-Ave-W-98199/home/125417,NWMLS,1652526,N,Y,47.6332022,-122.3922498
MLS Listing,,Single Family Residential,3257 Belvidere Ave SW,Seattle,WA,98126,1150000,3,3.5,Belvidere,2600,5000,2008,7,442,,Active,,,http://www.redfin.com/WA/Seattle/3257-Belvidere-Ave-SW-98126/unit-A/home/329356,NWMLS,1658250,N,Y,47.5739082,-122.3796398
MLS Listing,,Single Family Residential,8325 Martin Luther King Jr Way S,Seattle,WA,98118,679500,4,2.0,Beacon Hill,1440,7570,1976,7,472,,Active,,,http://www.redfin.com/WA/Seattle/8325-Martin-Luther-King-Jr-Way-S-98118/home/480215,NWMLS,1656817,N,Y,47.5284305,-122.2806816
MLS Listing,,Condo/Co-op,7900 Ashworth Ave N #8,Seattle,WA,98103,368000,1,1.0,Green Lake,500,8257,1941,7,736,400,Active,,,http://www.redfin.com/WA/Seattle/7900-Ashworth-Ave-N-98103/unit-8/home/11907251,NWMLS,1657631,N,Y,47.6863409,-122.3388724
MLS Listing,,Condo/Co-op,903 N 130th St #308,Seattle,WA,98133,289000,1,1.0,Bitter Lake,621,,1989,7,465,342,Active,,,http://www.redfin.com/WA/Seattle/903-N-130th-St-98133/unit-308/home/17796,NWMLS,1655575,N,Y,47.7229356,-122.3478364
MLS Listing,,Condo/Co-op,1119 1st Ave #313,Seattle,WA,98101,780000,2,2.0,Downtown,1200,16771,1902,7,650,1033,Active,,,http://www.redfin.com/WA/Seattle/1119-1st-Ave-98101/unit-313/home/5507,NWMLS,1657902,N,Y,47.6058023,-122.3377287
MLS Listing,,Single Family Residential,9001 23rd Ave NW,Seattle,WA,98117,1220000,5,2.75,Olympic Manor,3020,8073,1959,7,404,17,Active,,,http://www.redfin.com/WA/Seattle/9001-23rd-Ave-NW-98117/home/289062,NWMLS,1658367,N,Y,47.6944641,-122.3853442
MLS Listing,,Townhouse,500 21st Ave,Seattle,WA,98122,875000,4,2.5,Central Area,1753,1889,2008,7,499,,Active,,,http://www.redfin.com/WA/Seattle/500-21st-Ave-98122/unit-A/home/142990,NWMLS,1657544,N,Y,47.6063112,-122.3047432
MLS Listing,,Condo/Co-op,1420 Terry Ave #1904,Seattle,WA,98101,560000,1,1.0,First Hill,751,15382,2002,7,746,687,Active,,,http://www.redfin.com/WA/Seattle/1420-Terry-Ave-98101/unit-1904/home/2175,NWMLS,1657508,N,Y,47.612644,-122.3292357
MLS Listing,,Single Family Residential,14351 40th Ave NE,Seattle,WA,98125,925000,4,3.75,Seattle,2840,10829,1940,7,326,,Active,,,http://www.redfin.com/WA/Seattle/14351-40th-Ave-NE-98125/home/319226,NWMLS,1655206,N,Y,47.7331123,-122.2862584
MLS Listing,,Condo/Co-op,215 20th Ave E #103,Seattle,WA,98112,675000,2,2.0,Capitol Hill,917,,1999,7,736,517,Active,,,http://www.redfin.com/WA/Seattle/215-20th-Ave-E-98112/unit-103/home/31879,NWMLS,1656714,N,Y,47.6200915,-122.3064376
MLS Listing,,Condo/Co-op,525 Belmont Ave E Unit 3D,Seattle,WA,98102,575000,1,1.0,Capitol Hill,771,,1965,7,746,382,Active,,,http://www.redfin.com/WA/Seattle/525-Belmont-Ave-E-98102/unit-3D/home/10215,NWMLS,1656718,N,Y,47.6239079,-122.3243755
MLS Listing,,Single Family Residential,1605 25th Ave,Seattle,WA,98122,750000,2,1.0,Madison Valley,1220,1800,1918,8,615,,Active,,,http://www.redfin.com/WA/Seattle/1605-25th-Ave-98122/home/148221,NWMLS,1658329,N,Y,47.6155404,-122.300348
MLS Listing,,Single Family Residential,6340 Atlas Pl SW,Seattle,WA,98136,1200000,3,1.75,Seaview,1890,14560,1947,8,635,,Active,,,http://www.redfin.com/WA/Seattle/6340-Atlas-Pl-SW-98136/home/153090,NWMLS,1647017,N,Y,47.5456337,-122.397742
MLS Listing,,Condo/Co-op,525 17th Ave E,Seattle,WA,98112,675000,2,1.75,Capitol Hill,1395,21772,1949,8,484,430,Active,,,http://www.redfin.com/WA/Seattle/525-17th-Ave-E-98112/unit-525/home/173062448,NWMLS,1658289,N,Y,47.6240393,-122.3101353
MLS Listing,,Condo/Co-op,550 Aloha St #404,Seattle,WA,98109,1100000,3,2.0,Queen Anne,1717,,1981,8,641,1212,Active,,,http://www.redfin.com/WA/Seattle/550-Aloha-St-98109/unit-404/home/66522,NWMLS,1657772,N,Y,47.6273817,-122.3457282
MLS Listing,,Condo/Co-op,521 5th Ave W #1104,Seattle,WA,98119,928950,1,1.0,Queen Anne,985,,1963,8,943,614,Active,,,http://www.redfin.com/WA/Seattle/521-5th-Ave-W-98119/unit-1104/home/48454,NWMLS,1658242,N,Y,47.6238554,-122.3635937
MLS Listing,,Single Family Residential,3941 S Brandon St Unit B,Seattle,WA,98118,879000,3,2.5,Columbia City,1750,1548,2014,8,502,,Active,,,http://www.redfin.com/WA/Seattle/3941-S-Brandon-St-98118/home/22615992,NWMLS,1656873,N,Y,47.5532799,-122.2816264
MLS Listing,,Condo/Co-op,8745 Greenwood Ave N #412,Seattle,WA,98103,300000,1,1.0,Greenwood,667,,1989,8,450,461,Active,,,http://www.redfin.com/WA/Seattle/8745-Greenwood-Ave-N-98103/unit-412/home/2116060,NWMLS,1657232,N,Y,47.6939389,-122.3557509
MLS Listing,,Condo/Co-op,590 1st Ave S #512,Seattle,WA,98104,519000,1,1.0,Pioneer Square,609,,2018,8,852,512,Active,,,http://www.redfin.com/WA/Seattle/590-1st-Ave-S-98104/unit-512/home/109296486,NWMLS,1657515,N,Y,47.595985,-122.3335761
MLS Listing,,Multi-Family (2-4 Unit),7735 15th Ave NW,Seattle,WA,98117,865000,2,2.0,Crown Hill,2540,3330,1945,8,341,,Active,,,http://www.redfin.com/WA/Seattle/7735-15th-Ave-NW-98117/home/166884,NWMLS,1658012,N,Y,47.6860673,-122.3771221
MLS Listing,,Single Family Residential,159 Ward St,Seattle,WA,98109,2650000,4,3.5,Queen Anne,3920,5200,1998,8,676,,Active,,,http://www.redfin.com/WA/Seattle/159-Ward-St-98109/home/133643,NWMLS,1657702,N,Y,47.6278202,-122.3535412
MLS Listing,,Multi-Family (2-4 Unit),7737 15th Ave NW,Seattle,WA,98117,865000,2,2.0,Ballard,2540,3330,1945,8,341,,Active,,,http://www.redfin.com/WA/Seattle/7737-15th-Ave-NW-98117/home/164034,NWMLS,1657938,N,Y,47.6861773,-122.377124
MLS Listing,,Single Family Residential,6045 Fauntleroy Way SW Unit B,Seattle,WA,98136,479950,2,1.5,Seaview,830,1325,2005,8,578,,Active,,,http://www.redfin.com/WA/Seattle/6045-Fauntleroy-Way-SW-98136/unit-B/home/2080188,NWMLS,1657523,N,Y,47.5471643,-122.3836234
MLS Listing,,Townhouse,6236 Corson Ave S Unit D,Seattle,WA,98108,675000,2,1.75,Georgetown,1490,862,2017,8,453,,Active,,,http://www.redfin.com/WA/Seattle/6236-Corson-Ave-S-98108/unit-D/home/144420155,NWMLS,1657686,N,Y,47.5464309,-122.3217473
MLS Listing,,Single Family Residential,1413 N 49th St,Seattle,WA,98103,998000,2,2.0,Wallingford,2450,5000,1913,8,407,,Active,,,http://www.redfin.com/WA/Seattle/1413-N-49th-St-98103/home/117355,NWMLS,1656580,N,Y,47.664071,-122.340005
MLS Listing,,Single Family Residential,9315 21st Ave NW,Seattle,WA,98117,2988000,4,4.5,Olympic Manor,3625,12018,1958,8,824,17,Active,,,http://www.redfin.com/WA/Seattle/9315-21st-Ave-NW-98117/home/289614,NWMLS,1656591,N,Y,47.6969385,-122.3830827
MLS Listing,,Condo/Co-op,949 N 35th #303,Seattle,WA,98103,425000,1,,Fremont,612,21600,1978,8,694,437,Active,,,http://www.redfin.com/WA/Seattle/949-N-35th-St-98103/unit-303/home/28416,NWMLS,1657580,N,Y,47.6495554,-122.3454832
MLS Listing,,Condo/Co-op,8217 5th Ave NE #102,Seattle,WA,98115,289995,1,1.0,Maple Leaf,658,,1968,8,441,275,Active,,,http://www.redfin.com/WA/Seattle/8217-5th-Ave-NE-98115/unit-102/home/70336,NWMLS,1656187,N,Y,47.6887494,-122.3233662
MLS Listing,,Condo/Co-op,1512 NE 140th St Unit C2,Seattle,WA,98125,475000,2,2.0,Jackson Park,1736,,1973,8,274,560,Active,,,http://www.redfin.com/WA/Seattle/1512-NE-140th-St-98125/unit-C2/home/52663,NWMLS,1658036,N,Y,47.7304353,-122.3125246
MLS Listing,,Condo/Co-op,420 Melrose Ave E #703,Seattle,WA,98102,674950,2,1.75,Capitol Hill,1098,1098,1992,8,615,861,Active,,,http://www.redfin.com/WA/Seattle/420-Melrose-Ave-E-98102/unit-703/home/35660,NWMLS,1652611,N,Y,47.6227212,-122.3275216
MLS Listing,,Single Family Residential,1414 E Lynn St,Seattle,WA,98112,1350000,4,2.25,Montlake,2550,5205,1962,8,529,,Active,,,http://www.redfin.com/WA/Seattle/1414-E-Lynn-St-98112/home/138346,NWMLS,1657699,N,Y,47.6397178,-122.3127947
MLS Listing,,Condo/Co-op,2713 Boylston Ave E #301,Seattle,WA,98102,1295000,3,2.0,Eastlake,1531,,1994,8,846,,Active,,,http://www.redfin.com/WA/Seattle/2713-Boylston-Ave-E-98102/unit-301/home/144390712,NWMLS,1653937,N,Y,47.6449292,-122.3237193
MLS Listing,,Single Family Residential,1521 9th Ave W,Seattle,WA,98119,3323000,6,4.25,Queen Anne,3870,7200,1931,8,859,,Active,,,http://www.redfin.com/WA/Seattle/1521-9th-Ave-W-98119/home/133033,NWMLS,1657682,N,Y,47.6330377,-122.3695208
MLS Listing,,Vacant Land,13747 Interlake Ave N,Seattle,WA,98133,315000,0,,Shoreline,,9120,,8,,,Active,,,http://www.redfin.com/WA/Seattle/13747-Interlake-Ave-N-98133/home/102317,NWMLS,1657583,N,Y,47.729965,-122.34122
MLS Listing,,Townhouse,5507 A 4th Ave NW,Seattle,WA,98107,769950,2,2.25,Ballard,1240,1020,2020,8,621,,Active,,,http://www.redfin.com/WA/Seattle/5507-4th-Ave-NW-98107/home/493314,NWMLS,1657895,N,Y,47.6689724,-122.3621762
MLS Listing,,Single Family Residential,11209 12th Ave NE,Seattle,WA,98125,799000,4,2.0,Victory Heights,2120,7950,1959,8,377,,Active,,,http://www.redfin.com/WA/Seattle/11209-12th-Ave-NE-98125/home/105856,NWMLS,1657052,N,Y,47.7101203,-122.3154641
MLS Listing,,Single Family Residential,3047 Belvidere Ave SW,Seattle,WA,98126,1100000,4,2.0,Belvidere,2721,3680,1935,8,404,,Active,,,http://www.redfin.com/WA/Seattle/3047-Belvidere-Ave-SW-98126/home/328572,NWMLS,1656276,N,Y,47.5760832,-122.379512
MLS Listing,,Single Family Residential,9224 20th Ave SW,Seattle,WA,98106,624950,3,1.0,White Center,900,7680,1952,8,694,,Active,,,http://www.redfin.com/WA/Seattle/9224-20th-Ave-SW-98106/home/473684,NWMLS,1657163,N,Y,47.5202332,-122.3588779
MLS Listing,,Condo/Co-op,401 9th St N #302,Seattle,WA,98109,480000,1,1.0,South Lake Union,665,,2009,8,722,352,Active,,,http://www.redfin.com/WA/Seattle/401-9th-Ave-N-98109/unit-302/home/21616695,NWMLS,1657413,N,Y,47.6223874,-122.3401325
MLS Listing,,Townhouse,5210 Brooklyn Ave NE Unit A,Seattle,WA,98105,789500,3,2.25,University District,1330,1120,2020,8,594,,Active,,,http://www.redfin.com/WA/Seattle/5210-Brooklyn-Ave-NE-98105/unit-A/home/173054433,NWMLS,1653962,N,Y,47.6668448,-122.3138729
MLS Listing,,Single Family Residential,128 NE 130th St,Seattle,WA,98125,599950,2,1.0,Haller Lake,840,6900,1950,8,714,,Active,,,http://www.redfin.com/WA/Seattle/128-NE-130th-St-98125/home/102351,NWMLS,1656796,N,Y,47.7233349,-122.3277083
MLS Listing,,Townhouse,804 NW 63rd St Unit B,Seattle,WA,98107,725000,3,1.75,Ballard,1160,1,2012,8,625,,Active,,,http://www.redfin.com/WA/Seattle/804-NW-63rd-St-98107/unit-B/home/40519889,NWMLS,1655188,N,Y,47.674833,-122.366417
MLS Listing,,Single Family Residential,5155 S Director St,Seattle,WA,98118,472000,4,1.75,Rainier Beach,980,8400,1906,8,482,,Active,,,http://www.redfin.com/WA/Seattle/5155-S-Director-St-98118/home/176741,NWMLS,1656457,N,Y,47.5217635,-122.2676421
MLS Listing,,Multi-Family (2-4 Unit),2568 5th Ave N,Seattle,WA,98109,1198000,4,2.5,Queen Anne,2000,6000,1956,8,599,,Active,,,http://www.redfin.com/WA/Seattle/2568-5th-Ave-N-98109/home/134290,NWMLS,1656229,N,Y,47.6428019,-122.3477311
MLS Listing,,Single Family Residential,8724 Sand Point Way NE,Seattle,WA,98115,4495000,3,4.5,Sand Point,6030,17333,2017,8,745,,Active,,,http://www.redfin.com/WA/Seattle/8724-Sand-Point-Way-NE-98115/home/319380,NWMLS,1655600,N,Y,47.692477,-122.2701151
MLS Listing,,Condo/Co-op,840 NE 125th St #209,Seattle,WA,98125,349950,2,2.0,Pinehurst,839,,1998,8,417,389,Active,,,http://www.redfin.com/WA/Seattle/840-NE-125th-St-98125/unit-209/home/12538871,NWMLS,1656929,N,Y,47.719693,-122.3188563
MLS Listing,,Condo/Co-op,1105 Spring St #202,Seattle,WA,98104,298000,1,1.0,First Hill,520,15360,1950,8,573,409,Active,,,http://www.redfin.com/WA/Seattle/1105-Spring-St-98104/unit-202/home/12318348,NWMLS,1656727,N,Y,47.6099766,-122.3252709
MLS Listing,,Single Family Residential,12544 37th Ave NE,Seattle,WA,98125,589000,2,1.0,Cedar Park,1000,7246,1947,8,589,,Active,,,http://www.redfin.com/WA/Seattle/12544-37th-Ave-NE-98125/home/111007,NWMLS,1654367,N,Y,47.7205965,-122.2881238
MLS Listing,,Single Family Residential,,Seattle,WA,98125,1450000,9,3.5,Sand Point,3090,7200,1958,8,469,,Active,,,http://www.redfin.com/WA/Seattle/Undisclosed-address-98125/home/173051385,NWMLS,1655964,N,Y,47.705905,-122.28782
MLS Listing,,Vacant Land,5611 NE 77th St,Seattle,WA,98115,750000,0,,View Ridge,,9383,,8,,,Active,,,http://www.redfin.com/WA/Seattle/5611-NE-77th-St-98115/home/22698254,NWMLS,1652960,N,Y,47.684157,-122.267422
MLS Listing,,Single Family Residential,8517 17th Ave NW,Seattle,WA,98117,724900,2,1.0,North Beach,1350,4000,1918,8,537,,Active,,,http://www.redfin.com/WA/Seattle/8517-17th-Ave-NW-98117/home/101532,NWMLS,1656295,N,Y,47.6910678,-122.3792277
MLS Listing,,Single Family Residential,4413 40th Ave SW,Seattle,WA,98116,867000,3,3.25,Alaska Junction,2310,3075,2005,8,375,,Active,,,http://www.redfin.com/WA/Seattle/4413-40th-Ave-SW-98116/home/2067205,NWMLS,1657272,N,Y,47.5641479,-122.38315
